HBA,HBD,T(K),Density (kg/m3),rate_HBA,rate_HBD,HBA_SMILES,HBD_SMILES,Split
Allyl triphenylphosphonium bromide,Triethylene glycol,343.15,1153.8999999999999,1,4,[Br-].C=CC[P+](c1ccccc1)(c2ccccc2)c3ccccc3,OCCOCCOCCO,Train
Allyl triphenylphosphonium bromide,Triethylene glycol,293.15,1159.2,1,10,[Br-].C=CC[P+](c1ccccc1)(c2ccccc2)c3ccccc3,OCCOCCOCCO,Train
Allyl triphenylphosphonium bromide,Triethylene glycol,298.15,1155.5,1,10,[Br-].C=CC[P+](c1ccccc1)(c2ccccc2)c3ccccc3,OCCOCCOCCO,Test
Allyl triphenylphosphonium bromide,Triethylene glycol,303.15,1151.7,1,10,[Br-].C=CC[P+](c1ccccc1)(c2ccccc2)c3ccccc3,OCCOCCOCCO,Train
Allyl triphenylphosphonium bromide,Triethylene glycol,308.15,1148.0,1,10,[Br-].C=CC[P+](c1ccccc1)(c2ccccc2)c3ccccc3,OCCOCCOCCO,Train
Allyl triphenylphosphonium bromide,Triethylene glycol,313.15,1144.2,1,10,[Br-].C=CC[P+](c1ccccc1)(c2ccccc2)c3ccccc3,OCCOCCOCCO,Train
Allyl triphenylphosphonium bromide,Triethylene glycol,318.15,1140.5,1,10,[Br-].C=CC[P+](c1ccccc1)(c2ccccc2)c3ccccc3,OCCOCCOCCO,Train
Allyl triphenylphosphonium bromide,Triethylene glycol,323.15,1136.7,1,10,[Br-].C=CC[P+](c1ccccc1)(c2ccccc2)c3ccccc3,OCCOCCOCCO,Train
Allyl triphenylphosphonium bromide,Triethylene glycol,328.15,1133.0,1,10,[Br-].C=CC[P+](c1ccccc1)(c2ccccc2)c3ccccc3,OCCOCCOCCO,Train
Allyl triphenylphosphonium bromide,Triethylene glycol,333.15,1129.2,1,10,[Br-].C=CC[P+](c1ccccc1)(c2ccccc2)c3ccccc3,OCCOCCOCCO,Train
Allyl triphenylphosphonium bromide,Triethylene glycol,338.15,1125.5,1,10,[Br-].C=CC[P+](c1ccccc1)(c2ccccc2)c3ccccc3,OCCOCCOCCO,Train
Allyl triphenylphosphonium bromide,Triethylene glycol,343.15,1121.6999999999998,1,10,[Br-].C=CC[P+](c1ccccc1)(c2ccccc2)c3ccccc3,OCCOCCOCCO,Train
Allyl triphenylphosphonium bromide,Triethylene glycol,293.15,1146.2,1,16,[Br-].C=CC[P+](c1ccccc1)(c2ccccc2)c3ccccc3,OCCOCCOCCO,Train
Allyl triphenylphosphonium bromide,Triethylene glycol,298.15,1142.5,1,16,[Br-].C=CC[P+](c1ccccc1)(c2ccccc2)c3ccccc3,OCCOCCOCCO,Train
Allyl triphenylphosphonium bromide,Triethylene glycol,303.15,1138.8,1,16,[Br-].C=CC[P+](c1ccccc1)(c2ccccc2)c3ccccc3,OCCOCCOCCO,Train
Allyl triphenylphosphonium bromide,Triethylene glycol,308.15,1135.0,1,16,[Br-].C=CC[P+](c1ccccc1)(c2ccccc2)c3ccccc3,OCCOCCOCCO,Test
Allyl triphenylphosphonium bromide,Triethylene glycol,313.15,1131.3,1,16,[Br-].C=CC[P+](c1ccccc1)(c2ccccc2)c3ccccc3,OCCOCCOCCO,Train
Allyl triphenylphosphonium bromide,Triethylene glycol,318.15,1127.5,1,16,[Br-].C=CC[P+](c1ccccc1)(c2ccccc2)c3ccccc3,OCCOCCOCCO,Train
Allyl triphenylphosphonium bromide,Triethylene glycol,323.15,1123.6999999999998,1,16,[Br-].C=CC[P+](c1ccccc1)(c2ccccc2)c3ccccc3,OCCOCCOCCO,Train
Allyl triphenylphosphonium bromide,Triethylene glycol,328.15,1119.8999999999999,1,16,[Br-].C=CC[P+](c1ccccc1)(c2ccccc2)c3ccccc3,OCCOCCOCCO,Test
Allyl triphenylphosphonium bromide,Triethylene glycol,333.15,1116.1000000000001,1,16,[Br-].C=CC[P+](c1ccccc1)(c2ccccc2)c3ccccc3,OCCOCCOCCO,Test
Allyl triphenylphosphonium bromide,Triethylene glycol,338.15,1112.2,1,16,[Br-].C=CC[P+](c1ccccc1)(c2ccccc2)c3ccccc3,OCCOCCOCCO,Train
Allyl triphenylphosphonium bromide,Triethylene glycol,343.15,1108.4,1,16,[Br-].C=CC[P+](c1ccccc1)(c2ccccc2)c3ccccc3,OCCOCCOCCO,Train
Benzyl tripropyl ammonium Chloride,Ethylene Glycol,293.15,1063.6000000000001,1,3,[Cl-].CCC[N+](CCC)(CCC)Cc1ccccc1,OCCO,Test
Benzyl tripropyl ammonium Chloride,Ethylene Glycol,298.15,1060.6,1,3,[Cl-].CCC[N+](CCC)(CCC)Cc1ccccc1,OCCO,Train
Benzyl tripropyl ammonium Chloride,Ethylene Glycol,303.15,1057.5,1,3,[Cl-].CCC[N+](CCC)(CCC)Cc1ccccc1,OCCO,Train
Benzyl tripropyl ammonium Chloride,Ethylene Glycol,308.15,1054.4,1,3,[Cl-].CCC[N+](CCC)(CCC)Cc1ccccc1,OCCO,Train
Benzyl tripropyl ammonium Chloride,Ethylene Glycol,313.15,1051.3999999999999,1,3,[Cl-].CCC[N+](CCC)(CCC)Cc1ccccc1,OCCO,Train
Benzyl tripropyl ammonium Chloride,Ethylene Glycol,318.15,1048.3,1,3,[Cl-].CCC[N+](CCC)(CCC)Cc1ccccc1,OCCO,Test
Benzyl tripropyl ammonium Chloride,Ethylene Glycol,323.15,1045.1999999999998,1,3,[Cl-].CCC[N+](CCC)(CCC)Cc1ccccc1,OCCO,Test
Benzyl tripropyl ammonium Chloride,Ethylene Glycol,328.15,1042.1000000000001,1,3,[Cl-].CCC[N+](CCC)(CCC)Cc1ccccc1,OCCO,Train
Benzyl tripropyl ammonium Chloride,Ethylene Glycol,333.15,1039.0,1,3,[Cl-].CCC[N+](CCC)(CCC)Cc1ccccc1,OCCO,Train
Benzyl tripropyl ammonium Chloride,Ethylene Glycol,338.15,1036.0,1,3,[Cl-].CCC[N+](CCC)(CCC)Cc1ccccc1,OCCO,Train
Benzyl tripropyl ammonium Chloride,Ethylene Glycol,343.15,1032.8999999999999,1,3,[Cl-].CCC[N+](CCC)(CCC)Cc1ccccc1,OCCO,Train
Benzyl tripropyl ammonium Chloride,Glycerol,293.15,1133.0,1,3,[Cl-].CCC[N+](CCC)(CCC)Cc1ccccc1,OCC(O)CO,Test
Benzyl tripropyl ammonium Chloride,Glycerol,298.15,1130.0,1,3,[Cl-].CCC[N+](CCC)(CCC)Cc1ccccc1,OCC(O)CO,Test
Benzyl tripropyl ammonium Chloride,Glycerol,303.15,1126.9,1,3,[Cl-].CCC[N+](CCC)(CCC)Cc1ccccc1,OCC(O)CO,Train
Benzyl tripropyl ammonium Chloride,Glycerol,308.15,1123.8,1,3,[Cl-].CCC[N+](CCC)(CCC)Cc1ccccc1,OCC(O)CO,Train
Benzyl tripropyl ammonium Chloride,Glycerol,313.15,1120.6000000000001,1,3,[Cl-].CCC[N+](CCC)(CCC)Cc1ccccc1,OCC(O)CO,Train
Benzyl tripropyl ammonium Chloride,Glycerol,318.15,1117.5,1,3,[Cl-].CCC[N+](CCC)(CCC)Cc1ccccc1,OCC(O)CO,Train
Benzyl tripropyl ammonium Chloride,Glycerol,323.15,1114.5,1,3,[Cl-].CCC[N+](CCC)(CCC)Cc1ccccc1,OCC(O)CO,Test
Benzyl tripropyl ammonium Chloride,Glycerol,328.15,1111.3999999999999,1,3,[Cl-].CCC[N+](CCC)(CCC)Cc1ccccc1,OCC(O)CO,Train
Benzyl tripropyl ammonium Chloride,Glycerol,333.15,1108.3,1,3,[Cl-].CCC[N+](CCC)(CCC)Cc1ccccc1,OCC(O)CO,Train
Benzyl tripropyl ammonium Chloride,Glycerol,338.15,1105.2,1,3,[Cl-].CCC[N+](CCC)(CCC)Cc1ccccc1,OCC(O)CO,Train
Benzyl tripropyl ammonium Chloride,Glycerol,343.15,1102.2,1,3,[Cl-].CCC[N+](CCC)(CCC)Cc1ccccc1,OCC(O)CO,Train
Benzyl tripropyl ammonium Chloride,Lactic Acid,293.15,1120.6000000000001,1,3,[Cl-].CCC[N+](CCC)(CCC)Cc1ccccc1,CC(O)C(O)=O,Train
Benzyl tripropyl ammonium Chloride,Lactic Acid,298.15,1117.1,1,3,[Cl-].CCC[N+](CCC)(CCC)Cc1ccccc1,CC(O)C(O)=O,Train
Benzyl tripropyl ammonium Chloride,Lactic Acid,303.15,1113.5,1,3,[Cl-].CCC[N+](CCC)(CCC)Cc1ccccc1,CC(O)C(O)=O,Train
Benzyl tripropyl ammonium Chloride,Lactic Acid,308.15,1109.9,1,3,[Cl-].CCC[N+](CCC)(CCC)Cc1ccccc1,CC(O)C(O)=O,Train
Benzyl tripropyl ammonium Chloride,Lactic Acid,313.15,1106.4,1,3,[Cl-].CCC[N+](CCC)(CCC)Cc1ccccc1,CC(O)C(O)=O,Train
Benzyl tripropyl ammonium Chloride,Lactic Acid,318.15,1102.7,1,3,[Cl-].CCC[N+](CCC)(CCC)Cc1ccccc1,CC(O)C(O)=O,Train
Benzyl tripropyl ammonium Chloride,Lactic Acid,323.15,1099.2,1,3,[Cl-].CCC[N+](CCC)(CCC)Cc1ccccc1,CC(O)C(O)=O,Train
Benzyl tripropyl ammonium Chloride,Lactic Acid,328.15,1095.6999999999998,1,3,[Cl-].CCC[N+](CCC)(CCC)Cc1ccccc1,CC(O)C(O)=O,Train
Benzyl tripropyl ammonium Chloride,Lactic Acid,333.15,1092.1000000000001,1,3,[Cl-].CCC[N+](CCC)(CCC)Cc1ccccc1,CC(O)C(O)=O,Train
Benzyl tripropyl ammonium Chloride,Lactic Acid,338.15,1088.5,1,3,[Cl-].CCC[N+](CCC)(CCC)Cc1ccccc1,CC(O)C(O)=O,Train
Benzyl tripropyl ammonium Chloride,Lactic Acid,343.15,1085.0,1,3,[Cl-].CCC[N+](CCC)(CCC)Cc1ccccc1,CC(O)C(O)=O,Train
Benzyl tripropyl ammonium Chloride,Oxalic acid,293.15,1263.0,1,1,[Cl-].CCC[N+](CCC)(CCC)Cc1ccccc1,OC(=O)C(O)=O,Test
Benzyl tripropyl ammonium Chloride,Oxalic acid,298.15,1259.0,1,1,[Cl-].CCC[N+](CCC)(CCC)Cc1ccccc1,OC(=O)C(O)=O,Train
Benzyl tripropyl ammonium Chloride,Oxalic acid,303.15,1255.0,1,1,[Cl-].CCC[N+](CCC)(CCC)Cc1ccccc1,OC(=O)C(O)=O,Train
Benzyl tripropyl ammonium Chloride,Oxalic acid,308.15,1252.0,1,1,[Cl-].CCC[N+](CCC)(CCC)Cc1ccccc1,OC(=O)C(O)=O,Train
Benzyl tripropyl ammonium Chloride,Oxalic acid,313.15,1248.0,1,1,[Cl-].CCC[N+](CCC)(CCC)Cc1ccccc1,OC(=O)C(O)=O,Train
Benzyl tripropyl ammonium Chloride,Oxalic acid,318.15,1245.0,1,1,[Cl-].CCC[N+](CCC)(CCC)Cc1ccccc1,OC(=O)C(O)=O,Train
Benzyl tripropyl ammonium Chloride,Oxalic acid,323.15,1241.0,1,1,[Cl-].CCC[N+](CCC)(CCC)Cc1ccccc1,OC(=O)C(O)=O,Train
Benzyl tripropyl ammonium Chloride,Oxalic acid,328.15,1238.0,1,1,[Cl-].CCC[N+](CCC)(CCC)Cc1ccccc1,OC(=O)C(O)=O,Test
Benzyl tripropyl ammonium Chloride,Oxalic acid,333.15,1234.0,1,1,[Cl-].CCC[N+](CCC)(CCC)Cc1ccccc1,OC(=O)C(O)=O,Train
Benzyl tripropyl ammonium Chloride,Oxalic acid,338.15,1231.0,1,1,[Cl-].CCC[N+](CCC)(CCC)Cc1ccccc1,OC(=O)C(O)=O,Test
Benzyl tripropyl ammonium Chloride,Oxalic acid,343.15,1228.0,1,1,[Cl-].CCC[N+](CCC)(CCC)Cc1ccccc1,OC(=O)C(O)=O,Train
Benzyl tripropyl ammonium Chloride,Oxalic acid,348.15,1224.0,1,1,[Cl-].CCC[N+](CCC)(CCC)Cc1ccccc1,OC(=O)C(O)=O,Train
Benzyl tripropyl ammonium Chloride,Phenol,293.15,1060.3,1,3,[Cl-].CCC[N+](CCC)(CCC)Cc1ccccc1,Oc1ccccc1,Train
Benzyl tripropyl ammonium Chloride,Phenol,298.15,1057.0,1,3,[Cl-].CCC[N+](CCC)(CCC)Cc1ccccc1,Oc1ccccc1,Train
Benzyl tripropyl ammonium Chloride,Phenol,303.15,1053.7,1,3,[Cl-].CCC[N+](CCC)(CCC)Cc1ccccc1,Oc1ccccc1,Train
Benzyl tripropyl ammonium Chloride,Phenol,308.15,1050.5,1,3,[Cl-].CCC[N+](CCC)(CCC)Cc1ccccc1,Oc1ccccc1,Train
Benzyl tripropyl ammonium Chloride,Phenol,313.15,1047.1999999999998,1,3,[Cl-].CCC[N+](CCC)(CCC)Cc1ccccc1,Oc1ccccc1,Train
Benzyl tripropyl ammonium Chloride,Phenol,318.15,1043.9,1,3,[Cl-].CCC[N+](CCC)(CCC)Cc1ccccc1,Oc1ccccc1,Train
Benzyl tripropyl ammonium Chloride,Phenol,323.15,1040.6,1,3,[Cl-].CCC[N+](CCC)(CCC)Cc1ccccc1,Oc1ccccc1,Train
Benzyl tripropyl ammonium Chloride,Phenol,328.15,1037.4,1,3,[Cl-].CCC[N+](CCC)(CCC)Cc1ccccc1,Oc1ccccc1,Train
Benzyl tripropyl ammonium Chloride,Phenol,333.15,1034.1,1,3,[Cl-].CCC[N+](CCC)(CCC)Cc1ccccc1,Oc1ccccc1,Train
Benzyl tripropyl ammonium Chloride,Phenol,338.15,1030.8999999999999,1,3,[Cl-].CCC[N+](CCC)(CCC)Cc1ccccc1,Oc1ccccc1,Test
Benzyl tripropyl ammonium Chloride,Phenol,343.15,1027.6000000000001,1,3,[Cl-].CCC[N+](CCC)(CCC)Cc1ccccc1,Oc1ccccc1,Test
Betaine,Lactic acid,298.15,1201.4,1,2,C[N+](C)(C)CC([O-])=O,CC(O)C(O)=O,Test
Betaine,Lactic acid,303.15,1197.8999999999999,1,2,C[N+](C)(C)CC([O-])=O,CC(O)C(O)=O,Train
Betaine,Lactic acid,308.15,1194.3999999999999,1,2,C[N+](C)(C)CC([O-])=O,CC(O)C(O)=O,Train
Betaine,Lactic acid,313.15,1190.9,1,2,C[N+](C)(C)CC([O-])=O,CC(O)C(O)=O,Test
Betaine,Lactic acid,318.15,1187.4,1,2,C[N+](C)(C)CC([O-])=O,CC(O)C(O)=O,Train
Betaine,Lactic acid,323.15,1183.8999999999999,1,2,C[N+](C)(C)CC([O-])=O,CC(O)C(O)=O,Test
Betaine,Lactic acid,328.15,1180.3999999999999,1,2,C[N+](C)(C)CC([O-])=O,CC(O)C(O)=O,Test
Betaine,Lactic acid,333.15,1176.9,1,2,C[N+](C)(C)CC([O-])=O,CC(O)C(O)=O,Test
Betaine,Lactic acid,338.15,1173.4,1,2,C[N+](C)(C)CC([O-])=O,CC(O)C(O)=O,Train
Betaine,Lactic acid,343.15,1169.8999999999999,1,2,C[N+](C)(C)CC([O-])=O,CC(O)C(O)=O,Train
Betaine,Lactic acid,293.15,1208.9,1,5,C[N+](C)(C)CC([O-])=O,CC(O)C(O)=O,Test
Betaine,Lactic acid,298.15,1205.1000000000001,1,5,C[N+](C)(C)CC([O-])=O,CC(O)C(O)=O,Train
Betaine,Lactic acid,303.15,1201.2,1,5,C[N+](C)(C)CC([O-])=O,CC(O)C(O)=O,Train
Betaine,Lactic acid,308.15,1197.2,1,5,C[N+](C)(C)CC([O-])=O,CC(O)C(O)=O,Train
Betaine,Lactic acid,313.15,1193.3,1,5,C[N+](C)(C)CC([O-])=O,CC(O)C(O)=O,Test
Betaine,Lactic acid,318.15,1189.4,1,5,C[N+](C)(C)CC([O-])=O,CC(O)C(O)=O,Train
Betaine,Lactic acid,323.15,1185.4,1,5,C[N+](C)(C)CC([O-])=O,CC(O)C(O)=O,Train
Betaine,Lactic acid,328.15,1181.5,1,5,C[N+](C)(C)CC([O-])=O,CC(O)C(O)=O,Train
Betaine,Lactic acid,333.15,1177.5,1,5,C[N+](C)(C)CC([O-])=O,CC(O)C(O)=O,Train
Betaine,Lactic acid,338.15,1173.5,1,5,C[N+](C)(C)CC([O-])=O,CC(O)C(O)=O,Test
Betaine,Lactic acid,343.15,1169.6,1,5,C[N+](C)(C)CC([O-])=O,CC(O)C(O)=O,Train
Betaine,Levulinic acid,293.15,1161.8999999999999,1,2,C[N+](C)(C)CC([O-])=O,CC(=O)CCC(O)=O,Train
Betaine,Levulinic acid,298.15,1158.3000000000002,1,2,C[N+](C)(C)CC([O-])=O,CC(=O)CCC(O)=O,Test
Betaine,Levulinic acid,303.15,1154.7,1,2,C[N+](C)(C)CC([O-])=O,CC(=O)CCC(O)=O,Train
Betaine,Levulinic acid,308.15,1151.2,1,2,C[N+](C)(C)CC([O-])=O,CC(=O)CCC(O)=O,Train
Betaine,Levulinic acid,313.15,1147.6,1,2,C[N+](C)(C)CC([O-])=O,CC(=O)CCC(O)=O,Train
Betaine,Levulinic acid,318.15,1144.1,1,2,C[N+](C)(C)CC([O-])=O,CC(=O)CCC(O)=O,Train
Betaine,Levulinic acid,323.15,1140.6000000000001,1,2,C[N+](C)(C)CC([O-])=O,CC(=O)CCC(O)=O,Train
Betaine,Levulinic acid,328.15,1137.1,1,2,C[N+](C)(C)CC([O-])=O,CC(=O)CCC(O)=O,Test
Betaine,Levulinic acid,333.15,1133.6,1,2,C[N+](C)(C)CC([O-])=O,CC(=O)CCC(O)=O,Test
Betaine,Levulinic acid,338.15,1130.1000000000001,1,2,C[N+](C)(C)CC([O-])=O,CC(=O)CCC(O)=O,Test
Betaine,Levulinic acid,343.15,1126.6000000000001,1,2,C[N+](C)(C)CC([O-])=O,CC(=O)CCC(O)=O,Test
benzyldimethyl(2-hydroxyethyl) ammonium chloride,D-Fructose,293.15,1242.0,1,1,[Cl-].C[N+](C)(CCO)Cc1ccccc1,OC[C@@H](O)[C@@H](O)[C@H](O)C(=O)CO,Train
benzyldimethyl(2-hydroxyethyl) ammonium chloride,D-Fructose,298.15,1239.0,1,1,[Cl-].C[N+](C)(CCO)Cc1ccccc1,OC[C@@H](O)[C@@H](O)[C@H](O)C(=O)CO,Train
benzyldimethyl(2-hydroxyethyl) ammonium chloride,D-Fructose,303.15,1236.0,1,1,[Cl-].C[N+](C)(CCO)Cc1ccccc1,OC[C@@H](O)[C@@H](O)[C@H](O)C(=O)CO,Train
benzyldimethyl(2-hydroxyethyl) ammonium chloride,D-Fructose,308.15,1233.0,1,1,[Cl-].C[N+](C)(CCO)Cc1ccccc1,OC[C@@H](O)[C@@H](O)[C@H](O)C(=O)CO,Train
benzyldimethyl(2-hydroxyethyl) ammonium chloride,D-Fructose,313.15,1230.0,1,1,[Cl-].C[N+](C)(CCO)Cc1ccccc1,OC[C@@H](O)[C@@H](O)[C@H](O)C(=O)CO,Train
benzyldimethyl(2-hydroxyethyl) ammonium chloride,D-Fructose,318.15,1227.0,1,1,[Cl-].C[N+](C)(CCO)Cc1ccccc1,OC[C@@H](O)[C@@H](O)[C@H](O)C(=O)CO,Train
benzyldimethyl(2-hydroxyethyl) ammonium chloride,D-Fructose,323.15,1224.0,1,1,[Cl-].C[N+](C)(CCO)Cc1ccccc1,OC[C@@H](O)[C@@H](O)[C@H](O)C(=O)CO,Test
benzyldimethyl(2-hydroxyethyl) ammonium chloride,D-Fructose,328.15,1220.0,1,1,[Cl-].C[N+](C)(CCO)Cc1ccccc1,OC[C@@H](O)[C@@H](O)[C@H](O)C(=O)CO,Train
benzyldimethyl(2-hydroxyethyl) ammonium chloride,D-Fructose,333.15,1217.0,1,1,[Cl-].C[N+](C)(CCO)Cc1ccccc1,OC[C@@H](O)[C@@H](O)[C@H](O)C(=O)CO,Train
benzyldimethyl(2-hydroxyethyl) ammonium chloride,D-Fructose,338.15,1214.0,1,1,[Cl-].C[N+](C)(CCO)Cc1ccccc1,OC[C@@H](O)[C@@H](O)[C@H](O)C(=O)CO,Train
benzyldimethyl(2-hydroxyethyl) ammonium chloride,D-Fructose,343.15,1210.0,1,1,[Cl-].C[N+](C)(CCO)Cc1ccccc1,OC[C@@H](O)[C@@H](O)[C@H](O)C(=O)CO,Train
benzyldimethyl(2-hydroxyethyl) ammonium chloride,D-Fructose,348.15,1207.0,1,1,[Cl-].C[N+](C)(CCO)Cc1ccccc1,OC[C@@H](O)[C@@H](O)[C@H](O)C(=O)CO,Train
benzyldimethyl(2-hydroxyethyl) ammonium chloride,D-Fructose,353.15,1203.0,1,1,[Cl-].C[N+](C)(CCO)Cc1ccccc1,OC[C@@H](O)[C@@H](O)[C@H](O)C(=O)CO,Train
benzyldimethyl(2-hydroxyethyl) ammonium chloride,D-Glucose,293.15,1255.0,1,1,[Cl-].C[N+](C)(CCO)Cc1ccccc1,OC[C@@H](O)[C@@H](O)[C@H](O)[C@@H](O)C=O,Train
benzyldimethyl(2-hydroxyethyl) ammonium chloride,D-Glucose,298.15,1252.0,1,1,[Cl-].C[N+](C)(CCO)Cc1ccccc1,OC[C@@H](O)[C@@H](O)[C@H](O)[C@@H](O)C=O,Train
benzyldimethyl(2-hydroxyethyl) ammonium chloride,D-Glucose,303.15,1250.0,1,1,[Cl-].C[N+](C)(CCO)Cc1ccccc1,OC[C@@H](O)[C@@H](O)[C@H](O)[C@@H](O)C=O,Train
benzyldimethyl(2-hydroxyethyl) ammonium chloride,D-Glucose,308.15,1247.0,1,1,[Cl-].C[N+](C)(CCO)Cc1ccccc1,OC[C@@H](O)[C@@H](O)[C@H](O)[C@@H](O)C=O,Train
benzyldimethyl(2-hydroxyethyl) ammonium chloride,D-Glucose,313.15,1244.0,1,1,[Cl-].C[N+](C)(CCO)Cc1ccccc1,OC[C@@H](O)[C@@H](O)[C@H](O)[C@@H](O)C=O,Train
benzyldimethyl(2-hydroxyethyl) ammonium chloride,D-Glucose,318.15,1241.0,1,1,[Cl-].C[N+](C)(CCO)Cc1ccccc1,OC[C@@H](O)[C@@H](O)[C@H](O)[C@@H](O)C=O,Test
benzyldimethyl(2-hydroxyethyl) ammonium chloride,D-Glucose,323.15,1238.0,1,1,[Cl-].C[N+](C)(CCO)Cc1ccccc1,OC[C@@H](O)[C@@H](O)[C@H](O)[C@@H](O)C=O,Train
benzyldimethyl(2-hydroxyethyl) ammonium chloride,D-Glucose,328.15,1235.0,1,1,[Cl-].C[N+](C)(CCO)Cc1ccccc1,OC[C@@H](O)[C@@H](O)[C@H](O)[C@@H](O)C=O,Train
benzyldimethyl(2-hydroxyethyl) ammonium chloride,D-Glucose,333.15,1232.0,1,1,[Cl-].C[N+](C)(CCO)Cc1ccccc1,OC[C@@H](O)[C@@H](O)[C@H](O)[C@@H](O)C=O,Train
benzyldimethyl(2-hydroxyethyl) ammonium chloride,D-Glucose,338.15,1229.0,1,1,[Cl-].C[N+](C)(CCO)Cc1ccccc1,OC[C@@H](O)[C@@H](O)[C@H](O)[C@@H](O)C=O,Train
benzyldimethyl(2-hydroxyethyl) ammonium chloride,D-Glucose,343.15,1226.0,1,1,[Cl-].C[N+](C)(CCO)Cc1ccccc1,OC[C@@H](O)[C@@H](O)[C@H](O)[C@@H](O)C=O,Train
benzyldimethyl(2-hydroxyethyl) ammonium chloride,D-Glucose,348.15,1223.0,1,1,[Cl-].C[N+](C)(CCO)Cc1ccccc1,OC[C@@H](O)[C@@H](O)[C@H](O)[C@@H](O)C=O,Train
benzyldimethyl(2-hydroxyethyl) ammonium chloride,D-Glucose,353.15,1220.0,1,1,[Cl-].C[N+](C)(CCO)Cc1ccccc1,OC[C@@H](O)[C@@H](O)[C@H](O)[C@@H](O)C=O,Train
benzyldimethyl(2-hydroxyethyl) ammonium chloride,D-Mannose,293.15,1262.0,1,1,[Cl-].C[N+](C)(CCO)Cc1ccccc1,OC[C@@H](O)[C@@H](O)[C@H](O)[C@H](O)C=O,Train
benzyldimethyl(2-hydroxyethyl) ammonium chloride,D-Mannose,298.15,1260.0,1,1,[Cl-].C[N+](C)(CCO)Cc1ccccc1,OC[C@@H](O)[C@@H](O)[C@H](O)[C@H](O)C=O,Train
benzyldimethyl(2-hydroxyethyl) ammonium chloride,D-Mannose,303.15,1257.0,1,1,[Cl-].C[N+](C)(CCO)Cc1ccccc1,OC[C@@H](O)[C@@H](O)[C@H](O)[C@H](O)C=O,Train
benzyldimethyl(2-hydroxyethyl) ammonium chloride,D-Mannose,308.15,1255.0,1,1,[Cl-].C[N+](C)(CCO)Cc1ccccc1,OC[C@@H](O)[C@@H](O)[C@H](O)[C@H](O)C=O,Train
benzyldimethyl(2-hydroxyethyl) ammonium chloride,D-Mannose,313.15,1252.0,1,1,[Cl-].C[N+](C)(CCO)Cc1ccccc1,OC[C@@H](O)[C@@H](O)[C@H](O)[C@H](O)C=O,Train
benzyldimethyl(2-hydroxyethyl) ammonium chloride,D-Mannose,318.15,1249.0,1,1,[Cl-].C[N+](C)(CCO)Cc1ccccc1,OC[C@@H](O)[C@@H](O)[C@H](O)[C@H](O)C=O,Test
benzyldimethyl(2-hydroxyethyl) ammonium chloride,D-Mannose,323.15,1246.0,1,1,[Cl-].C[N+](C)(CCO)Cc1ccccc1,OC[C@@H](O)[C@@H](O)[C@H](O)[C@H](O)C=O,Train
benzyldimethyl(2-hydroxyethyl) ammonium chloride,D-Mannose,328.15,1243.0,1,1,[Cl-].C[N+](C)(CCO)Cc1ccccc1,OC[C@@H](O)[C@@H](O)[C@H](O)[C@H](O)C=O,Train
benzyldimethyl(2-hydroxyethyl) ammonium chloride,D-Mannose,333.15,1240.0,1,1,[Cl-].C[N+](C)(CCO)Cc1ccccc1,OC[C@@H](O)[C@@H](O)[C@H](O)[C@H](O)C=O,Train
benzyldimethyl(2-hydroxyethyl) ammonium chloride,D-Mannose,338.15,1237.0,1,1,[Cl-].C[N+](C)(CCO)Cc1ccccc1,OC[C@@H](O)[C@@H](O)[C@H](O)[C@H](O)C=O,Train
benzyldimethyl(2-hydroxyethyl) ammonium chloride,D-Mannose,343.15,1234.0,1,1,[Cl-].C[N+](C)(CCO)Cc1ccccc1,OC[C@@H](O)[C@@H](O)[C@H](O)[C@H](O)C=O,Train
benzyldimethyl(2-hydroxyethyl) ammonium chloride,D-Mannose,348.15,1231.0,1,1,[Cl-].C[N+](C)(CCO)Cc1ccccc1,OC[C@@H](O)[C@@H](O)[C@H](O)[C@H](O)C=O,Train
benzyldimethyl(2-hydroxyethyl) ammonium chloride,D-Mannose,353.15,1228.0,1,1,[Cl-].C[N+](C)(CCO)Cc1ccccc1,OC[C@@H](O)[C@@H](O)[C@H](O)[C@H](O)C=O,Train
benzyldimethyl(2-hydroxyethyl) ammonium chloride,D-Ribose,293.15,1246.0,1,1,[Cl-].C[N+](C)(CCO)Cc1ccccc1,OC[C@@H](O)[C@@H](O)[C@@H](O)C=O,Test
benzyldimethyl(2-hydroxyethyl) ammonium chloride,D-Ribose,298.15,1243.0,1,1,[Cl-].C[N+](C)(CCO)Cc1ccccc1,OC[C@@H](O)[C@@H](O)[C@@H](O)C=O,Test
benzyldimethyl(2-hydroxyethyl) ammonium chloride,D-Ribose,303.15,1240.0,1,1,[Cl-].C[N+](C)(CCO)Cc1ccccc1,OC[C@@H](O)[C@@H](O)[C@@H](O)C=O,Train
benzyldimethyl(2-hydroxyethyl) ammonium chloride,D-Ribose,308.15,1237.0,1,1,[Cl-].C[N+](C)(CCO)Cc1ccccc1,OC[C@@H](O)[C@@H](O)[C@@H](O)C=O,Train
benzyldimethyl(2-hydroxyethyl) ammonium chloride,D-Ribose,313.15,1234.0,1,1,[Cl-].C[N+](C)(CCO)Cc1ccccc1,OC[C@@H](O)[C@@H](O)[C@@H](O)C=O,Train
